model,scenario,category,imp,ghg_2030,ghg_2050,cut_2030,cut_2040,cut_2050,netzero_co2,cumulative_co2,peak_warming,warming_2100
IMAGE 3.0,EN_NPi2020_600f,C3,non-IMP,41.699160161669489,17.058475408995719,28.071696573697071,63.256127781691823,70.57525402307175,2059,745.04466876250558,1.7010239006698309,1.5521225631422391
IMAGE 3.0,EN_NPi2020_800,C3,non-IMP,45.927496752841371,13.59136451496172,20.811596000483942,60.65632791010237,76.565705945014528,2090,781.59069284858776,1.7370472760259299,1.654351404994806
IMAGE 3.0,EN_NPi2020_800f,C3,non-IMP,47.361518030975617,18.20555554797572,18.352458531002739,54.79087661452651,68.615050501605282,2070,907.14585111878682,1.7578073166038211,1.6586069025666721
IMAGE 3.0,EN_NPi2100,C7,non-IMP,60.609451836013612,67.33565537011981,-4.4813795690381308,-5.8880936068597736,-16.076320675038691,,4361.5851187170247,3.5128252826000121,3.5128252826000121
IMAGE 3.0,EN_NoPolicy,C7,non-IMP,66.264493386576603,75.562676462159942,-14.326336543344659,-22.88017641314411,-30.36852072393199,,4680.9969291511989,3.7329310526638859,3.7329310526638859
IMAGE 3.0.1,ADVANCE_2020_1.5C-2100,C2,non-IMP,37.298023307012542,7.7814746031336171,33.042346529359342,67.796301035443051,86.030646297836071,2049,553.40218265620547,1.62374806578258,1.33569238154689
IMAGE 3.0.1,ADVANCE_2020_Med2C,C4,non-IMP,48.41656941081304,26.927183308803158,14.6333245211838,34.129044400179417,52.522779968631497,,1350.338030543877,1.93855461606526,1.923793147598847
IMAGE 3.0.1,ADVANCE_2020_WB2C,C3,non-IMP,40.363676464604012,16.73986905312962,27.791949772990321,52.413982602251231,70.053438852579816,2073,796.33958386459506,1.7280660296224899,1.6375862952187179
IMAGE 3.0.1,ADVANCE_2030_Med2C,C4,non-IMP,56.839070171466481,32.090615120910179,-1.9582450629309859E-2,19.736727932519269,43.530217589861827,2098,1351.728734309123,1.986007853030628,1.9276715181980191
IMAGE 3.0.1,ADVANCE_2030_WB2C,C3,non-IMP,53.894351003758317,17.186704666123621,4.3973310373618153,50.073040060600491,69.512670509021177,2066,861.53130835215825,1.7943653355227269,1.6703118706376461
IMAGE 3.0.1,ADVANCE_INDC,C6,non-IMP,57.540197933166468,47.63137759551379,-1.260998665478533,5.9526738974856128,16.17684616350429,,2883.7128911133459,2.7595341912249669,2.7595341912249669
IMAGE 3.0.1,ADVANCE_NoPolicy,C7,non-IMP,67.635742125376609,76.208864123559948,-14.13037693122638,-21.945685264030011,-28.59689440236302,,4725.9873367120117,3.768316334722297,3.768316334722297
IMAGE 3.0.1,ADVANCE_Reference,C7,non-IMP,60.650564831062717,62.484500513290278,-6.569592375282804,-8.4326716893456428,-9.7920154251235445,,3963.5502220606008,3.3406589014954049,3.3406589014954049
IMAGE 3.0.1,CD-LINKS_INDC2030i_1600,C4,non-IMP,54.809850022978203,27.274532859323269,4.0851833604003076,33.782688394451718,52.270772187189053,2097,1290.5110211842909,1.948867807830575,1.898452918814669
IMAGE 3.0.1,CD-LINKS_INDCi,C7,non-IMP,57.650950947122247,61.692216223755977,-1.7869573267361361,-6.2869209855632313,-8.9221058282071457,,4004.8970756419671,3.291282246707032,3.291282246707032
IMAGE 3.0.1,CD-LINKS_NDC2030i_1000,C3,non-IMP,53.729307429696497,21.29134580937572,5.2847348763884128,42.968683058654868,62.467123444458878,2071,975.78593206779124,1.8368170113649831,1.710379458074033
IMAGE 3.0.1,CD-LINKS_NPi,C7,non-IMP,62.690605006622441,68.809317564107786,-9.986991476251081,-16.95398094512899,-20.721913971171649,,4357.1807428572802,3.4389240721745322,3.4389240721745322
IMAGE 3.0.1,CD-LINKS_NPi2020_1000,C3,non-IMP,43.433045768828343,20.199349171159241,23.254326152483021,49.007240879976663,64.307990932229799,2075,910.8215355883666,1.783239710309549,1.6936356021243999
IMAGE 3.0.1,CD-LINKS_NPi2020_1600,C4,non-IMP,47.566888081962247,26.89106643138572,16.474149705271898,37.787933819862353,52.7801948039302,2094,1256.536296961687,1.916595190745144,1.8728118421257229
IMAGE 3.0.1,CD-LINKS_NPi2020_400,C2,non-IMP,36.382136846710779,9.6136981641636172,34.32312181041253,67.969847879376644,82.645393096631224,2052,550.17482039067704,1.6272627761353931,1.3250576162208729
IMAGE 3.0.1,CD-LINKS_NoPolicy,C7,non-IMP,66.996877841154244,76.035663462740942,-14.81903585908201,-23.740987980816211,-30.309677868820749,,4710.8620340780653,3.7525164766254449,3.7525164766254449
IMAGE 3.0.1,EMF30_BCOC-EndU,C7,non-IMP,67.667354748726609,76.036104615669942,-14.526099163304069,-22.13744704582108,-28.690097160469399,,4708.8710826892629,3.767032828799882,3.767032828799882
IMAGE 3.0.1,EMF30_Baseline,C7,non-IMP,67.601868025396612,75.84736239270994,-14.415043050308309,-21.999092638940219,-28.370405831893141,,4699.4614634565469,3.7374142110051611,3.7374142110051611
IMAGE 3.0.1,EMF30_CH4-Only,C7,non-IMP,64.023996869156605,70.345855483009942,-10.338498165210179,-16.20649270211959,-21.233544072620791,,4701.6892832912763,3.336490012714846,3.336490012714846
IMAGE 3.0.1,EMF30_ClimPolicy,C3,non-IMP,41.299999835430363,21.675119285881731,22.50030700353096,44.903347065403629,59.32651096824938,2080,938.77092497152387,1.764898579885533,1.711752060063406
IMAGE 3.0.1,EMF30_ClimPolicy+SLCF,C3,non-IMP,41.358902694010361,21.582111205097728,22.387394754574299,45.04373351221134,59.49979887723881,2081,945.26415362872206,1.7725386062207791,1.7171701132103581
IMAGE 3.0.1,EMF30_D_BCOC-Red,C7,non-IMP,67.599275354766604,75.861676646799935,-14.413148160497091,-21.83652019743289,-28.397430362129221,,4700.7717416581436,3.7247709015146699,3.7247709015146699
IMAGE 3.0.1,EMF30_D_CH4-ClimPolicy,C7,non-IMP,64.250095271786606,70.476671071809932,-10.546538761776141,-16.46802275311579,-21.259774284909639,,4702.0061719626747,3.339937452558702,3.339937452558702
IMAGE 3.0.1,EMF30_D_CO2-Only,C5,non-IMP,44.487058142560358,26.288937973431729,17.826609684512441,38.593540207990223,51.440907732135337,2081,946.6933448773899,2.0057727124231088,1.9949241979743551
IMAGE 3.0.1,EMF30_D_Frozen-CH4,C7,non-IMP,68.331993505456609,77.789092872209949,-15.259612256429371,-23.823362339089371,-31.211460726874929,,4708.0268114032688,3.85998294529981,3.85998294529981
IMAGE 3.0.1,EMF30_D_Frozen-EF,C7,non-IMP,68.410824127356605,77.784007245549944,-15.3941200068729,-23.759207939085449,-31.204632910117919,,4705.9019395400201,3.33685674848528,3.33685674848528
IMAGE 3.0.1,EMF30_D_Frozen-EF-EndU,C7,non-IMP,67.670676407716599,75.945765881829942,-14.46130144180086,-22.212861592639541,-28.458169229077068,,4705.0576379175827,3.7679639377272971,3.7679639377272971
IMAGE 3.0.1,EMF30_D_Frozen-EF-SLCF,C7,non-IMP,68.342102122386606,77.476394103189932,-15.34960391741264,-23.427122151220779,-30.766703030998809,,4702.0412061870693,3.8802054194980928,3.8802054194980928
IMAGE 3.0.1,EMF30_SLCF,C7,non-IMP,64.268952280086609,70.687239371729945,-10.67196035693606,-16.635147653944291,-21.72433307137155,,4712.7854145970232,3.3974166654774929,3.3974166654774929
IMAGE 3.0.1,EMF30_Slower-Action,C6,non-IMP,58.391708423311421,54.617145175904227,-3.4110440697497579,1.8411437488190541,3.273664031132804,,3236.7466123949712,2.8208093432059158,2.8208093432059158
IMAGE 3.0.1,EMF30_Slower-Action+SLCF,C6,non-IMP,56.94289733472143,53.358388335054229,-1.826505475429187,2.798232696320571,4.5833900930349181,,3243.943272503876,2.7781295371356771,2.7781295371356771
IMAGE 3.0.1,EMF30_Slower-to-faster,C4,non-IMP,55.211065768701417,21.754960146604759,1.741773765474447,38.02924276865356,61.283055017207019,2075,1041.451791742036,1.846811128840393,1.752312605590431
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF,C3,non-IMP,53.507123431531411,21.734178866854752,3.5753678057858509,37.463002208274098,60.833061677078618,2076,1046.925968262593,1.8385786841244629,1.7512604337187929
IMAGE 3.0.1,EMF30_Slower-to-faster+SLCF+HFC,C3,non-IMP,51.828188105870368,21.731231819231731,6.2870215577466766,37.281314698032197,60.70674022330703,2076,1047.361621477286,1.8307283665566609,1.7479313532706999
IMAGE 3.0.1,SSP1-26,C3,non-IMP,45.770028216752969,25.608485831016139,13.69152791989988,33.909817585790421,51.71011750543564,2077,1139.1042863961279,1.801437958400822,1.649519337232179
IMAGE 3.0.1,SSP1-34,C5,non-IMP,54.120890503044137,44.239765884070543,2.20257820737997,8.8818792499484136,20.05794797615436,2088,1889.6218020862641,2.172455292566974,2.0791680174693781
IMAGE 3.0.1,SSP1-45,C6,non-IMP,56.719504501481943,55.456813547838678,-1.946818516624109,-2.653922279815609,0.32272397365432631,,2639.182841319544,2.5899877467754688,2.5873778472825619
IMAGE 3.0.1,SSP1-Baseline,C7,non-IMP,60.125256909535238,60.890867142075493,-7.2908171198594562,-11.122555326034091,-8.6570141503047715,,3089.9207123341271,3.0152943394601142,3.0152943394601142
IMAGE 3.0.1,SSP2-26,C3,non-IMP,39.7014496904685,19.395697507879891,28.175317801578711,48.479218953923727,64.910857906162619,2069,827.33698912338355,1.732022688475777,1.630609966030008
IMAGE 3.0.1,SSP2-34,C5,non-IMP,52.530737325760533,35.96600531795638,7.2818172032457609,18.459338110142859,36.519020571523363,,1618.2500008858669,2.0656752006417118,2.0514382143901968
IMAGE 3.0.1,SSP2-45,C6,non-IMP,62.78080313789026,55.062639231238393,-8.1386182067380926,-3.767418440496777,5.1557574342566284,,2744.812344177873,2.6030147196841882,2.6024715305246029
IMAGE 3.0.1,SSP2-60,C7,non-IMP,66.651027432293944,71.550606341091438,-13.32379276185365,-18.615203375321091,-21.65432998342828,,4107.1567437357071,3.284654843741166,3.284654843741166
IMAGE 3.0.1,SSP2-Baseline,C7,non-IMP,68.793284251984232,77.285152312440943,-15.376220750127199,-23.087240487618441,-29.618303455983011,,4746.2494163641613,3.7991429277834738,3.7991429277834738
IMAGE 3.0.1,SSP3-34,C5,non-IMP,56.54183262767296,31.064756620362989,5.8298859425501179,29.73368123307775,48.261817168714202,,1355.9661632837469,2.0487476196907148,2.048196891338482
IMAGE 3.0.1,SSP3-45,C6,non-IMP,64.954455675350431,51.846031396491512,-6.3501471790371857,4.7131707591708274,15.112319665573001,,2343.8943414168052,2.5003538793372839,2.5003538793372839
IMAGE 3.0.1,SSP3-60,C7,non-IMP,72.077450164728305,75.322425861408902,-15.490883709833559,-18.38017463785792,-20.690361632125111,,3731.2083537107092,3.3083592007412181,3.3083592007412181
IMAGE 3.0.1,SSP3-Baseline,C7,non-IMP,74.205765210140044,83.738451654627241,-18.223574327954271,-24.24429990963748,-33.410915381893211,,5033.1147707643458,3.9302163835030348,3.9302163835030348
IMAGE 3.0.1,SSP4-26,C3,non-IMP,38.115899451824262,14.51508257986162,28.281310493401019,50.40463150687691,72.688491792683749,2069,717.08465447894798,1.6829001737949001,1.6051820984038481
IMAGE 3.0.1,SSP4-34,C5,non-IMP,53.287552599398033,35.080802063886097,6.0042711127107404,17.210948173430939,38.119778464306037,,1571.7910672863779,2.0545285576127532,2.0340267967569732
IMAGE 3.0.1,SSP4-45,C6,non-IMP,63.197812074647921,56.584751037525727,-9.3573940369357338,-18.425882031333529,2.085836320037139,,2624.4995107869399,2.5482996269944729,2.541642675290964
IMAGE 3.0.1,SSP4-60,C7,non-IMP,63.6482917668691,69.656370912180407,-9.8037229581253484,-20.586103352390261,-20.168643047397129,,3780.3828447284741,3.27398016604125,3.27398016604125
IMAGE 3.0.1,SSP4-Baseline,C7,non-IMP,67.514749911427813,70.798569019598972,-15.084058334752729,-21.14452065510601,-20.68157932537077,,3866.1567738876988,3.364521931682265,3.364521931682265
IMAGE 3.0.1,SSP5-34,C5,non-IMP,58.931930304606283,39.473754847315917,-0.30448541290267361,12.11814702696072,32.814101849203837,,1743.8286712856409,2.1339058485570241,2.1061594605323042
IMAGE 3.0.1,SSP5-45,C6,non-IMP,67.868547026051758,59.090960135286437,-13.41279664409103,-12.13937740048533,1.255127168777399,,2775.8422683283279,2.597869665852532,2.5969361850136901
IMAGE 3.0.1,SSP5-60,C7,non-IMP,75.396390787738355,85.316920662636633,-24.18673991080674,-37.627916696771507,-40.527021593782727,,4226.1108777770469,3.2381181144342861,3.2381181144342861
IMAGE 3.0.1,SSP5-Baseline,C8,non-IMP,81.137266160221145,111.126141369945,-30.653852567781222,-53.896399380014451,-78.944388664815676,,7306.2477944692282,4.8986344893955884,4.8986344893955884
IMAGE 3.0.2,EMF33_Baseline,C7,non-IMP,69.03446546390424,76.839200407950941,-16.23566593536939,-24.197773966368249,-29.376762307653969,,4754.9859216374089,3.7877127013421581,3.7877127013421581
IMAGE 3.0.2,EMF33_Med2C_cost100,C5,non-IMP,51.53460031011889,31.524373767695639,5.6748615707578622,25.679878066997809,42.30010708069463,,1522.7504894150161,2.0004193139085822,1.9796711251554939
IMAGE 3.0.2,EMF33_Med2C_full,C5,non-IMP,52.520850374827553,30.922588633343519,3.893635978392421,24.660212599285721,43.415661809030738,,1535.3896717580569,2.0041291420723799,1.990255335882041
IMAGE 3.0.2,EMF33_Med2C_limbio,C5,non-IMP,49.638128199603457,30.421717156755179,9.4534859131017814,32.124792503843317,44.506762422524808,,1533.976279872621,2.0034283922868599,1.9891804552655949
IMAGE 3.0.2,EMF33_Med2C_nobeccs,C4,non-IMP,49.628931316950613,29.523528220349469,9.0817502764649163,30.04418957961547,45.914057783856023,,1534.6561870170051,1.9747003848941109,1.9712280338107779
IMAGE 3.0.2,EMF33_Med2C_nofuel,C4,non-IMP,51.885926273952428,30.058940962599561,5.6648335436156838,25.52603141543236,45.349049292524953,,1530.757718670945,1.9896797498908161,1.9785869816783199
IMAGE 3.0.2,EMF33_Med2C_none,C4,non-IMP,49.560054262345261,27.950035716839221,9.800194826746516,30.954201153274219,49.130649395599107,,1509.9559213252339,1.974858637172245,1.971577793170664
IMAGE 3.0.2,EMF33_WB2C_cost100,C3,non-IMP,47.622218175310238,21.339138069262621,12.68968164003727,40.822212747419677,60.876939173730918,2086,995.98519195171446,1.7768794878494729,1.7203401271227621
IMAGE 3.0.2,EMF33_WB2C_full,C3,non-IMP,47.473019132571338,20.964383625232841,12.95484402207777,41.06872707265962,61.56031202600807,2087,1017.10426734791,1.7827198224492951,1.73134060358348
IMAGE 3.0.2,EMF33_WB2C_limbio,C3,non-IMP,45.289441752894383,21.157974184207511,17.263983961098329,49.578574055841052,61.348022327005467,,973.3649339534926,1.7599031488401351,1.719669324858891
IMAGE 3.0.2,EMF33_WB2C_nobeccs,C3,non-IMP,45.642894556333957,21.011573046040631,16.234676919431639,41.849049629912237,61.438878455435074,,1129.2753729713979,1.817256662057716,1.801512652461781
IMAGE 3.0.2,EMF33_WB2C_nofuel,C3,non-IMP,47.179773692704387,19.925382700548401,14.053240401958449,42.37906271124821,63.702198149207653,2085,986.8545401435282,1.7724463294233399,1.714809718992518
IMAGE 3.0.2,EMF33_tax_hi_full,C4,non-IMP,53.376468040335538,27.575009915646589,9.8314950565565606,29.252397508431692,53.41772303076403,2089,1331.4725106891549,1.945031279754905,1.899009333644071
IMAGE 3.0.2,EMF33_tax_hi_none,C5,non-IMP,53.484223102944974,32.481611757652047,10.24281520338605,24.824820554566848,45.489382478046863,,1724.3187992759581,2.098140087354198,2.0897704207506251
IMAGE 3.0.2,EMF33_tax_lo_full,C5,non-IMP,57.444623305154131,42.323727291533011,3.3062660660681278,14.42697914332155,28.75853316888935,,2083.4380758768229,2.2808367939800491,2.2786421082433059
IMAGE 3.0.2,EMF33_tax_lo_none,C5,non-IMP,57.522953045160691,43.152674195580751,3.8061932951184718,13.99494153104833,27.837154029461949,,2356.5463631952271,2.390429794034028,2.3895194697111339
IMAGE 3.2,SSP1-baseline,C7,non-IMP,60.39590904916404,58.456124080426427,-8.5138297545521908,-8.7046386291411544,-5.0286020434056624,,2930.631072998081,3.0316315360981059,3.0316315360981059
IMAGE 3.2,SSP1_SPA1_19I_D,C2,non-IMP,44.797584041158153,8.6584193986747593,19.51559599269563,63.550146820928823,84.444077959486222,2051,668.65055816844631,1.6383621835753279,1.230949018070403
IMAGE 3.2,SSP1_SPA1_19I_D_LB,C1,non-IMP,32.703202592032028,5.58752585505776,40.531611123936521,73.351324428096504,89.839491729638951,2049,524.75034506789984,1.5315032017076591,1.258903894399549
IMAGE 3.2,SSP1_SPA1_19I_LI,C2,non-IMP,41.204862615407578,5.1106764994017597,25.94312007425404,69.592525846734617,90.814657983739906,2048,598.65044021748076,1.612788421758266,1.239252974122877
IMAGE 3.2,SSP1_SPA1_19I_LIRE,C2,non-IMP,41.716946820330293,4.7662793683194069,25.03329229222734,69.921755966821976,91.434841245758278,2047,597.75132852768422,1.659335693555716,1.230751220058689
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,C1,non-IMP,30.185188573448421,-0.14856097596459361,45.081409922227273,82.431812919249751,100.2702901564024,2043,458.46039140799098,1.575380455285522,1.1961162853624969
IMAGE 3.2,SSP1_SPA1_19I_RE,C2,non-IMP,43.270950242728922,9.3434536357487605,22.255965355153052,62.840953370067787,83.212807227818303,2052,659.52925197274294,1.690158886810337,1.3090346466692051
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,C1,non-IMP,32.876156310601033,4.6547473412227589,40.21519174873157,74.531617144007527,91.535410203553184,2047,518.70538844360397,1.5914146877513691,1.273577191327036
IMAGE 3.2,SSP1_SPA1_26I_D,C3,non-IMP,49.816199299136137,21.345219739274519,10.49903256353354,40.874052798443508,61.650670992835899,2072,1019.492943252942,1.714667894543314,1.585366503542349
IMAGE 3.2,SSP1_SPA1_26I_LI,C3,non-IMP,48.934668746889727,19.616287920316459,12.01932609239072,45.088934950181873,64.731461865574957,2082,995.67351639137428,1.7106641179707729,1.6326120455896751
IMAGE 3.2,SSP1_SPA1_26I_LIRE,C3,non-IMP,49.619210518057578,23.563420815853711,10.801444512163201,41.984380998701958,57.640940329728267,2074,1020.349100282254,1.7964250447783661,1.6570058464760891
IMAGE 3.2,SSP1_SPA1_26I_RE,C3,non-IMP,47.611593272964598,20.08830119680287,14.45722046439897,43.223264010273112,63.90775854378672,2072,956.84577213117689,1.7838804307484351,1.608092068872174
IMAGE 3.2,SSP1_SPA1_34I_D,C5,non-IMP,52.716003963370177,35.408541861228571,5.3214598715751533,20.84040708534037,36.405857814511457,,1724.765133757382,2.0735594408409881,2.055866528293679
IMAGE 3.2,SSP1_SPA1_34I_LI,C5,non-IMP,50.624958684179248,43.519780935516437,9.0125230725022263,17.275131805823261,21.782552190061971,,1700.9922972667621,2.16186063033817,2.0849642166285172
IMAGE 3.2,SSP1_SPA1_34I_LIRE,C5,non-IMP,51.739493860177213,43.797423583355439,7.0656545038489336,10.244626926537819,21.33118066178762,,1836.0719987834179,2.2870992017696188,2.2096636576338899
IMAGE 3.2,SSP1_SPA1_34I_RE,C5,non-IMP,50.533463166095352,35.338192891420363,9.2356920179140225,25.03829764273932,36.528264200201797,,1630.348565232154,2.0719358191108901,2.0541226817642309
IMAGE 3.2,SSP2-baseline,C7,non-IMP,66.027097666962803,77.274854134454031,-18.481712705843929,-29.042329174800521,-38.66514492466456,,4263.8604639622909,3.5612915509353771,3.5612915509353771
IMAGE 3.2,SSP2_SPA0_26I_D,C3,non-IMP,50.277463165791197,20.876941853232822,10.539943600485319,37.894287696530149,62.853090071769017,2066,995.4960560999375,1.8000232947920769,1.5943302351126429
IMAGE 3.2,SSP2_SPA1_19I_D_LB,C1,non-IMP,35.963824716588611,9.5570702442694078,34.684180678309588,64.045357171890643,82.642895236015491,2054,597.60116075435167,1.5543987103667749,1.3739908156953271
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,C1,non-IMP,31.706728873025849,3.2883716466214081,42.361858681347456,76.344170149154138,94.022226940053088,2046,491.70219583811547,1.5713085807898071,1.3163647715206559
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,C1,non-IMP,35.885982323939807,8.1011913029054075,34.804887879673387,65.671702144940241,85.282329168712906,2051,580.08677100678005,1.614718701019463,1.4117060329414171
IMAGE 3.2,SSP2_SPA2_19I_D,C2,non-IMP,46.273654095992121,9.0771542997274057,16.969769988296409,63.736600523066812,83.712584966931132,2050,638.2334281929592,1.606594602877174,1.1690962650813781
IMAGE 3.2,SSP2_SPA2_19I_LI,C1,non-IMP,47.118176230976353,4.4910287776554059,14.353620096090109,68.752349667389723,91.836688352177816,2048,641.55992797604335,1.596971769806298,1.220682618965359
IMAGE 3.2,SSP2_SPA2_19I_LIRE,C2,non-IMP,41.127939838911537,5.5859381838024076,25.299124624220742,74.497822249332984,89.854233551221,2047,555.97491685276066,1.6191041893363869,1.226703461460011
IMAGE 3.2,SSP2_SPA2_19I_RE,C2,non-IMP,42.321789458143662,6.0374081220804063,24.05958145366111,70.671174851311875,89.166731709695483,2047,559.25127494965409,1.6355768235426671,1.2645358543247061
IMAGE 3.2,SSP2_SPA2_26I_D,C3,non-IMP,53.699083708992127,24.885385526017409,3.646094978232632,31.294736303606989,55.347393143648297,2068,1080.356460414366,1.7315268383703579,1.566275741577033
IMAGE 3.2,SSP2_SPA2_26I_LI,C3,non-IMP,49.364630280099142,23.43965980787722,11.33995636545102,39.562163498269577,57.901816552586062,2077,1029.239831204073,1.683617674102966,1.6065361706319989
IMAGE 3.2,SSP2_SPA2_26I_LIRE,C3,non-IMP,47.432625109675499,23.715948367193519,14.809899651222439,42.624632715219718,57.405603915109452,2074,981.64997296669765,1.7920994751305961,1.642196902924083
IMAGE 3.2,SSP2_SPA2_26I_RE,C3,non-IMP,50.680295518233663,22.24666721724741,9.061433767748337,43.574892363449813,60.08152676507865,2071,947.82856215986988,1.816639791330005,1.673663097493399
IMAGE 3.2,SSP2_SPA2_34I_D,C5,non-IMP,54.363065337862118,39.491875546376548,2.45469247402893,12.741269741907161,29.138522248381911,,1805.592133523576,2.0705172767349729,2.0674329640569709
IMAGE 3.2,SSP2_SPA2_34I_LI,C5,non-IMP,50.032119641199138,39.97168628370207,10.14112968438538,17.570545628839159,28.209905959972041,,1896.603479361291,2.0781577055047822,2.0781577055047822
IMAGE 3.2,SSP2_SPA2_34I_LIRE,C5,non-IMP,51.486247755280537,45.031465406189241,7.6282319529521772,13.98684867872108,19.20879344149623,,1935.9082473422591,2.163438941668665,2.159496524847111
IMAGE 3.2,SSP2_SPA2_34I_RE,C5,non-IMP,51.666553721993658,37.718015944326318,7.2609998486748717,26.227076016465769,32.297960007354888,,1689.1822086871221,2.1462827465132461,2.1420175196160209
IMAGE 3.2,SSP2_SPA2_45I_D,C6,non-IMP,55.480231853962117,54.465522728057117,0.4818100768671037,-4.2982746992836773,2.301954155831301,,3065.6069101730109,2.6606195451619419,2.6606195451619419
IMAGE 3.2,SSP2_SPA2_45I_LI,C6,non-IMP,50.243642035419143,49.187746951199941,9.7876895003001785,11.158417626057251,11.68354599743745,,2887.5576372605542,2.7135252746356051,2.7135252746356051
IMAGE 3.2,SSP2_SPA2_45I_LIRE,C6,non-IMP,50.267007472260538,46.247628232608463,9.745750718198412,13.38555064842468,16.96253313863285,,2758.2331055151908,2.7624933246098311,2.7624933246098311
IMAGE 3.2,SSP2_SPA2_45I_RE,C6,non-IMP,53.511116664943657,51.904201902297878,3.9819287311384359,3.5415236152706169,6.8653082197184041,,2797.5033313972372,2.654506403740323,2.654506403740323
IMAGE 3.2,SSP3-baseline,C7,non-IMP,70.619990005591589,84.261298658966254,-26.7446881896477,-39.958331023693447,-51.227322803923613,,4829.2042727241351,3.7446797814309041,3.7446797814309041
IMAGE 3.2,SSP4-baseline,C7,non-IMP,65.164117604983801,69.05963923033363,-16.903961039832051,-22.896950131190859,-23.892498981530359,,3615.1533294553569,3.2427530478761049,3.2427530478761049
IMAGE 3.2,SSP5-baseline,C8,non-IMP,75.237669815327251,112.77462796750279,-35.013628699896913,-73.961766141981684,-102.3735156145361,,6089.0157109475349,4.2185299260210964,4.2185299260210964
MERGE-ETL 6.0,DAC2_66,C4,non-IMP,51.305544423683017,34.092316011303062,0.17938993275767631,10.4382450479534,33.669629255847411,2072,1161.3818681251421,1.9447088876049989,1.733671984372017
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_1.5C-2100,C1,non-IMP,25.960258808925811,8.0479410663004352,50.146541820419444,70.025606281338909,84.544927062029586,2050,409.44864211449561,1.5982574380495,1.186944270114124
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_Med2C,C4,non-IMP,45.605015655652352,32.135933284994522,12.42647573263609,22.35962013450759,38.290626745151613,2080,1191.590766656027,1.970448439041449,1.9088322627480361
MESSAGE-GLOBIOM 1.0,ADVANCE_2020_WB2C,C3,non-IMP,38.590664220753602,20.08516736303859,25.89329206884344,42.978789482081368,61.429903797286023,2066,772.54907545294304,1.7632960730612171,1.568980138411683
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Med2C,C4,non-IMP,52.191519590811382,31.959743362216528,-0.21352674085968371,21.71745425339412,38.633735496286057,2079,1218.7079179428481,1.980811936016283,1.902207317319732
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_Price1.5C,C2,non-IMP,52.197753879722903,12.076774182164771,-0.24037341980577531,54.691725488818477,76.807807544432748,2056,729.68576206408625,1.7644046895406891,1.4042209780714949
MESSAGE-GLOBIOM 1.0,ADVANCE_2030_WB2C,C3,non-IMP,52.194582915228168,17.356965583446289,-0.19013613939972279,44.46315905432855,66.68242856549405,2061,827.32722333889319,1.8061676295745239,1.520795619638571
MESSAGE-GLOBIOM 1.0,ADVANCE_INDC,C5,non-IMP,52.197066469451237,42.79581946575189,-0.1973829277524291,8.0504960055191859,17.849231752774699,,2046.0720329281501,2.3719717713958208,2.3719717713958208
MESSAGE-GLOBIOM 1.0,ADVANCE_Reference,C6,non-IMP,56.039175834067443,59.588697252871341,-7.5578698396394737,-14.08232899518771,-14.37058535649814,,3201.9159065169451,2.884582136523254,2.884582136523254
MESSAGE-GLOBIOM 1.0,EMF30_BCOC-EndU,C7,non-IMP,60.521704594064339,72.386536793910906,-10.682784588807801,-20.823596429128571,-32.381325225859911,,4867.1065817487524,3.756397700836605,3.756397700836605
MESSAGE-GLOBIOM 1.0,EMF30_Baseline,C7,non-IMP,60.831590511254333,72.780630481238262,-11.030293177792689,-21.528729566650721,-32.839774072674558,,4864.613644862744,3.7465243378855231,3.7465243378855231
MESSAGE-GLOBIOM 1.0,EMF30_D_BCOC-Red,C7,non-IMP,60.820397369845963,72.775862126275101,-11.01800809142034,-21.532282533435708,-32.840816564618287,,4864.0454700958499,3.7463228102498651,3.7463228102498651
MESSAGE-GLOBIOM 1.0,EMF30_D_CH4-ClimPolicy,C7,non-IMP,54.932365814479439,58.388559458608583,-4.6433075896968594,-7.3949774515243609,-11.2271772124545,,3653.626888934441,3.0709272781700849,3.0709272781700849
MESSAGE-GLOBIOM 1.0,EMF30_D_Frozen-CH4,C7,non-IMP,61.803268704659658,75.136444119351722,-12.21907145637455,-23.72795358977503,-36.428738614139228,,4750.9429752552687,3.9188154180696202,3.9188154180696202
MESSAGE-GLOBIOM 1.0,EMF30_D_Frozen-EF,C7,non-IMP,61.80153594552943,75.132559835482269,-12.23427295994572,-23.73835289710043,-36.443991233278631,,4750.9800216052736,3.6803672533331668,3.6803672533331668
MESSAGE-GLOBIOM 1.0,EMF30_D_Frozen-EF-EndU,C7,non-IMP,60.820414541665961,72.775871202025101,-11.018009940073849,-21.532278119620209,-32.840797837196867,,4864.0459521847697,3.6601333929014208,3.6601333929014208
